CustomerID,FirstName,LastName,Email,Address,City,PostalCode,RegistrationDate,LastLoginDate,CustomerSegment,DateOfBirth,Phone
C09063,Caleb,Morton,caleb.morton@gmail.com,16388 Johnson Shoals Suite 360,Enugu,114294,6/4/2024,8/14/2024 5:13,Silver,6/11/1946,8071998344
C09064,Joshua,Fischer,fischer.j@mail.com,6099 Jaclyn Field Suite 876,Port Harcourt,156568,9/29/2024,5/5/2025 15:53,Silver,3/11/1982,7130846666
C09065,William,Perkins,wperkins@mail.com,432 Michael Mission Apt. 512,Aba,552818,12/6/2024,4/26/2025 11:00,Standard,12/4/2003,
C09066,Adrienne,Guzman,adrienneguzman@gmail.com,5686 Carlos Ports,Port Harcourt,,1/23/2024,4/1/2024 2:51,Bronze,11/30/1952,7029082443
C09067,Cheryl,Hernandez,cheryl_hernandez@mail.com,53515 White Meadow,Port Harcourt,696660,2/8/2024,7/24/2024 20:12,Platinum,10/16/1991,7083561551
C09068,William,Scott,william_scott@techie.com,110 Justin Point,Port Harcourt,702587,9/19/2023,,New,12/25/1940,8018971019
C09069,Anne,Owens,anne.owens@gmail.com,"5350 Pamela Extension, Lagos",Lagos,878218,1/26/2025,1/28/2025 4:30,Gold,11/19/1975,
C09070,Sheri,Flores,sheri.flores@outlook.com,848 Stephanie Falls Apt. 056,Port Harcourt,154937,3/19/2025,4/11/2025 17:25,Platinum,,8273436301
C09071,Nicole,Clark,nclark@yahoo.com,0066 Douglas Knoll Suite 398,Port Harcourt,542329,10/11/2023,,Standard,6/10/1961,8186383747
C09072,Michael,Stafford,michael.stafford@mail.com,59639 Herman Court,Port Harcourt,194544,4/25/2024,11/16/2024 10:19,VIP,8/31/1966,7026742985
C09073,Gregory,Moyer,moyer.g@mail.ng,836 Meza Hills,Aba,496594,9/29/2024,10/24/2024 20:05,Standard,10/9/1992,7029444383
C09074,Melanie,Reed,melanie_reed@gmail.com,734 Penny Place,Lagos,618005,9/14/2023,3/1/2024 9:04,New,2/22/1955,7192024064
C09075,Allison,White,allison.white@yahoo.com,98126 Long Key,Lagos,346640,10/9/2024,2/14/2025 1:40,Silver,2/9/1935,8266127827
C09076,Carolyn,Davila,carolyn_davila@workmail.com,895 Erica Avenue Suite 733,Abuja,112134,5/11/2024,11/12/2024 2:11,Gold,,
C09077,Danielle,Wolfe,daniellewolfe@yahoo.com,70309 Patricia Spurs Suite 770,Lagos,682783,4/24/2024,8/21/2024 14:47,Platinum,1/12/1997,9013092786
C09078,Colleen,Schneider,colleen_schneider@mail.com,021 Cochran Place,Port Harcourt,885578,9/27/2023,,Gold,7/3/1970,7070290427
C09079,Brian,Bailey,brian.bailey@outlook.com,47899 Wilson Oval Suite 568,Abuja,169430,1/15/2024,11/6/2024 1:13,VIP,9/2/1967,7078624729
C09080,Jaime,Thompson,jaime.thompson@iwantthis.com.ng,004 Jenkins Station Apt. 748,Enugu,309920,5/11/2024,5/22/2024 12:57,standard,1/1/1900,+1-273-579-9012x697
C09081,Bobby,Fernandez,bfernandez@yahoo.com,43341 Greene Fields Apt. 160,Lagos,,4/7/2025,4/24/2025 13:43,New,4/28/1960,8278015763
C09082,Kristin,Garcia,garcia.k@gmail.com,"357 Kristin Causeway, Abia",Aba,850243,8/2/2024,12/24/2024 11:05,,1/1/1900,(320)346-4583
C09083,Justin,Turner,justin.turner@iwantthis.com.ng,"97466 Brown Coves Apt. 824, Rivers",Port Harcourt,913961,12/3/2023,,,1/3/1951,8166196137
C09084,Julian,Gilmore,julian.gilmore@outlook.com,6400 Miller Roads Suite 123,Abuja,618541,6/29/2024,11/28/2024 21:08,Bronze,2/23/1951,9071415542
C09085,Valerie,Mejia,valeriemejia@aol.com,6870 Rios Skyway Suite 442,Port Harcourt,860962,10/15/2023,8/11/2024 22:52,Platinum,9/18/2006,9001137175
C09086,Erin,Salas,salas.e@aol.com,"6165 Cox Views Suite 531, Rivers",Port Harcourt,716773,5/22/2025,5/23/2025 8:29,Standard,,8094766323
C09087,Jennifer,Walls,jennifer.walls@consultant.com,5615 Pena Estates,Lagos,,10/9/2023,1/28/2025 5:09,VIP,1/1/1900,8029192723
C09088,Brianna,Weiss,brianna.weiss@aol.com,54108 Miller Lock Suite 964,Port Harcourt,506005,5/16/2025,,,3/7/2007,9174196221
C09089,Daniel,Powell,dpowell@aol.com,28203 Phillip Ford,Kano,284762,4/16/2024,5/9/2024 8:45,Silver,10/23/2002,5884131261
C09090,Kristin,Peterson,kristin.peterson@outlook.com,"048 Burnett Stravenue, FCT",Abuja,351092,11/5/2024,3/10/2025 1:46,Standard,6/2/1981,8270811633
C09091,Trevor,Garcia,garcia.t@hotmail.com,2950 Joseph Centers,Port Harcourt,520398,11/22/2024,4/29/2025 5:11,Bronze,10/22/1968,8187481012
C09092,Ashley,Hawkins,ahawkins@iwantthis.com.ng,"4861 Audrey Glen, Rivers",Port Harcourt,262788,11/25/2024,5/16/2025 11:44,New,2/3/1963,8162030148
C09093,Carolyn,Adams,carolynadams@mail.com,"00933 Diaz Mountains, Lagos",Lagos,954895,9/22/2024,10/10/2024 20:21,Silver,2/9/1988,9186311825
C09094,Jacqueline,Cummings,jacquelinecummings@mail.com,0559 Kimberly Walk,Benin City,499538,8/4/2024,,Standard,,8158461847
C09095,Brandon,Mcdonald,bmcdonald@mail.com,63062 Emily Lights Apt. 324,Port Harcourt,936541,10/17/2023,5/19/2025 14:19,,1/29/1995,8049058299
C09096,Scott,Delacruz,scott.delacruz@yahoo.com,42486 Brown Valley Apt. 936,Abuja,787724,11/28/2023,,New,,8170550165
C09097,Diane,Gutierrez,diane.gutierrez@consultant.com,60099 Hendricks Summit Suite 856,Port Harcourt,191531,4/29/2025,5/22/2025 6:58,Silver,1/1/1900,9171071604
C09098,Sarah,Weber,sarah.weber@mail.com,56776 Chad Highway,Port Harcourt,880371,3/29/2025,4/6/2025 10:39,Standard,12/10/1939,7053802079
C09099,Destiny,Huber,destiny.huber@beta.ng,1288 Hunt Mountain,Kano,158297,9/29/2024,5/2/2025 2:20,Bronze,12/31/1965,8272947561
C09100,Jeremy,Luna,jeremyluna@mail.com,7752 Walker Harbor Apt. 377,Port Harcourt,210417,3/4/2024,6/13/2024 8:02,,6/30/1982,7049061463
C09101,Kevin,Lopez,,83559 William Plain,Port Harcourt,595940,9/26/2023,5/8/2024 4:03,Bronze,10/9/1976,8238980800
C09102,Gary,Page,gary_page@yahoo.com,"83718 alexis island apt. 859, rivers",Port Harcourt,606827,3/30/2025,5/22/2025 13:35,VIP,1/1/1900,8248147128
C09103,Alan,Thompson,alan.thompson@aol.com,"6209 Robert Passage Suite 811, Imo ",Owerri,953713,2/24/2025,,VIP,6/22/1980,8298912114
C09104,Ann,Smith,asmith275@outlook.com,5532 Ronald Burg,Port Harcourt,329023,2/1/2025,3/30/2025 7:01,New,12/3/1940,7104301570
C09105,Kevin,Sanders,ksanders@yahoo.com,"008 Beverly Points, Rivers",Port Harcourt,663823,6/23/2024,2/16/2025 7:03,New,9/20/1965,8062273977
C09106,Tony,Smith,tony.smith@outlook.com,7783 Heather Lakes Suite 195,Enugu,960603,7/15/2024,11/7/2024 1:57,Bronze,11/17/1958,8280962387
C09107,Joshua,Lopez,joshua.lopez@consultant.com,74246 Long Run,Port Harcourt,871017,11/13/2024,2/10/2025 21:41,Platinum,2/5/2001,7152757278
C09108,Christine,Gonzalez,christine.gonzalez@yahoo.com,"30927 Brian Flats Apt. 995, Lagos",Lagos,686081,1/7/2024,10/28/2024 7:07,Silver,3/31/1937,7084301570
C09109,Abigail,Leonard,abigail_leonard@outlook.com,6293 Hines Stravenue Suite 872,Port Harcourt,686181,9/11/2023,3/4/2025 23:59,,12/13/1947,7062183253
C09110,Taylor,Keller,taylorkeller@iwantthis.com.ng,"559 Mullins Club Suite 585, Rivers",Port Harcourt,516853,10/28/2023,2/19/2025 11:38,standard,2/14/1979,8278235162
C09111,Joshua,Smith,joshua_smith@mail.com,376 Jonathan Rest Suite 519,Port Harcourt,300591,11/22/2023,8/18/2024 0:02,,2/1/1992,8125625078
C09112,John,Hunt,john_hunt@mail.com,364 Blankenship Plaza Suite 621,Lagos,513876,6/3/2024,5/5/2025 11:29,Standard,1/1/1900,922-433-0959x4429
C09113,Megan,Bennett,megan.bennett@mail.com,468 Aguirre Valleys,Port Harcourt,508555,8/15/2024,3/7/2025 7:32,Bronze,7/7/1934,7102038273
C09114,Kimberly,Spencer,kimberly.spencer@mail.com,74434 Leon Underpass Apt. 065,Port Harcourt,134952,3/8/2024,4/19/2024 6:53,Standard,,7155193702
C09115,Ian,Bradford,ibradford@hotmail.com,8735 Carter Viaduct,Lagos,964409,6/25/2024,,Platinum,9/3/1997,7077736332
C09116,Kayla,Sellers,ksellers@mail.com,8426 Weaver Lane Apt. 092,Kano,425950,5/18/2024,10/7/2024 6:45,Silver,9/8/1972,7087686346
C09117,Christopher,Smith,christophersmith@yahoo.com,43307 Espinoza Corner,Port Harcourt,732651,5/2/2024,8/4/2024 6:57,Gold,9/18/1934,7127885506
C09118,Jean,Leon,jean.leon@yahoo.com,2267 Deborah Hill Apt. 818,Port Harcourt,350067,7/11/2024,8/27/2024 10:49,standard,10/30/1950,8118867988
C09119,Renee,Reynolds,renee.reynolds@hotmail.com,99762 Dennis Spur Apt. 350,Port Harcourt,,12/13/2024,2/3/2025 15:54,VIP,8/4/1974,9020889178
C09120,Ronald,Matthews,matthews.r@aol.com,"02249 Sanchez Common, Rivers",Port Harcourt,294783,3/25/2024,7/16/2024 9:31,New,3/21/1952,9056125270
C09121,Melissa,Williams,melissa.williams@outlook.com,048 White Knoll Suite 567,Port Harcourt,845849,12/2/2023,2/9/2025 14:10,standard,2/25/1962,9006952838
C09122,Cassie,Taylor,cassie.taylor@yahoo.com,995 Bryan Mall Suite 376,Port Harcourt,674874,12/11/2024,1/23/2025 3:03,Standard,9/22/1988,8243586312
C09123,Cynthia,Mclaughlin,cynthiamclaughlin@hotmail.com,"835 Chelsea Heights Apt. 992, Lagos",Lagos,740711,8/26/2024,12/11/2024 3:59,VIP,9/22/1948,8051305901
C09124,Savannah,Hood,savannah.hood@techie.com,"379 Hall Turnpike, Lagos",Lagos,453753,5/2/2024,7/11/2024 23:09,Standard,11/17/1965,8091784964
C09125,Bailey,Johnson,bailey.johnson@yahoo.com,4089 David Burgs Suite 755,Abuja,784912,12/27/2024,2/11/2025 7:01,Gold,,
C09126,Sierra,West,sierra_west@mail.com,560 Jessica Land,Port Harcourt,520537,8/17/2024,8/18/2024 21:39,,2/5/1951,9147263853
C09127,Shelby,Rodriguez,shelby.rodriguez@outlook.com,2493 Mcbride Cove,Port Harcourt,513403,10/8/2023,2/25/2024 16:51,Standard,1/1/1900,9119394054
C09128,Crystal,Adams,adams.c@gmail.com,6889 Stephanie Ports,Port Harcourt,386949,4/18/2024,1/13/2025 16:46,Platinum,5/10/1966,353.595.1382
C09129,Barbara,Green,bgreen@iwantthis.com.ng,842 Brown Lights,Port Harcourt,508010,1/7/2024,3/28/2025 5:47,standard,1/16/1958,7181880781
C09130,Anna,Cummings,cummings.a@engineer.com,73099 Pineda Loop,Lagos,365103,12/28/2023,,Platinum ,4/22/1983,7082678689
C09131,Matthew,Levine,matthew.levine@beta.ng,27673 Tyler Route,Lagos,140976,11/10/2023,1/23/2025 8:03,Vip,1/16/2007,9132770526
C09132,Ashley,Rogers,ashley.rogers@outlook.com,93404 Rivera Burg Suite 326,Port Harcourt,,9/12/2023,12/26/2024 6:17,Standard,8/26/1996,8129975718
C09133,Cory,Madden,corymadden@mail.com,01454 Joshua Curve Suite 030,Port Harcourt,280445,6/13/2024,5/21/2025 9:11,standard,11/20/1977,7191028745
C09134,John,Kelly,jkelly@gmail.com,136 Moore Camp,Ibadan,573978,12/26/2023,,New,10/15/1978,8110737912
C09135,Vanessa,Shelton,,322 Ferguson Junctions,Benin City,297579,3/21/2024,1/23/2025 11:32,New,,8185500590
C09136,Joseph,Villarreal,joseph.villarreal@yahoo.com,933 Kevin Trafficway,Abuja,659912,3/3/2025,,Platinum,5/12/1984,8010088848
C09137,Noah,King,nking@yahoo.com,241 Galvan Path,Port Harcourt,417610,9/13/2024,12/21/2024 16:56,Platinum,5/20/1983,8234211419
C09138,Corey,Harrington,corey.harrington@aol.com,"96830 Brianna Village, Rivers",Port Harcourt,605013,11/4/2024,1/26/2025 14:03,Bronze,,8081873676
C09139,Robin,Cole,robincole@gmail.com,13487 Noah Plains,Abuja,154629,1/26/2025,4/1/2025 14:33,Platinum,9/16/1951,7114344626
C09140,Heather,Martinez,martinez.h@workmail.com,"616 David Burg, Lagos",Lagos,693820,11/9/2023,12/9/2024 19:59,VIP,1/1/1900,9021272747
C09141,Mark,Cochran,mark.cochran@aol.com,9956 Holland Underpass Suite 494,Lagos,633280,9/13/2024,11/7/2024 21:19,Platinum,12/21/1988,8096783452
C09142,Samantha,Lane,samanthalane@techie.com,"66766 Moreno Viaduct Apt. 182, FCT",Abuja,662598,3/24/2024,5/29/2024 20:12,Gold,,7163102938
C09143,Denise,Miller,denisemiller@mail.com,6770 George Curve,Abuja,165282,11/19/2023,3/15/2024 12:22,Gold,5/2/1991,9058479394
C09144,Hailey,Hill,haileyhill@hotmail.com,726 Dunn Overpass,Lagos,629576,11/11/2023,10/25/2024 6:36,Silver,1/14/1959,8130109841
C09145,Lawrence,King,lawrence.king@gmail.com,404 Jessica Hill Apt. 963,Port Harcourt,337899,10/10/2023,10/31/2023 13:38,,9/27/1953,9116919692
C09146,Marcus,Thompson,mthompson@gmail.com,519 Barrera Islands,Lagos,790387,3/29/2024,12/4/2024 19:52,Platinum,11/30/1988,8276506087
C09147,Albert,Kim,albert.kim@iwantthis.com.ng,063 Nicole Path Apt. 485,Port Harcourt,444765,1/5/2025,5/3/2025 12:43,Gold,10/15/1983,8060853995
C09148,Carla,Davis,davis.c@yahoo.com,63960 Susan Curve Suite 598,Abuja,553146,4/27/2025,4/30/2025 1:57,,4/16/1992,9141788921
C09149,Lisa,Ross,lisa.ross@mail.com,84196 Benjamin Trace Suite 824,Port Harcourt,435618,11/23/2024,1/20/2025 3:34,Standard,10/21/1948,7020537666
C09150,Leslie,Barnett,lesliebarnett@mail.com,3265 Miguel Mill Suite 069,Lagos,285345,10/25/2024,4/2/2025 22:14,,11/25/2004,9003681569
C09151,Nicole,Jackson,nicolejackson@yahoo.com,734 Oneill Key Apt. 769,Kano,950866,8/30/2024,4/9/2025 4:10,standard,1/1/1900,9139177399
C09152,Curtis,Moore,curtis_moore@hotmail.com,3626 Bryan Rue,Abuja,320794,9/18/2023,9/30/2024 16:34,New,1/1/1900,8203633181
C09153,Kelly,Williamson,kelly.williamson@hotmail.com,"7162 Blankenship Fork Apt. 403, FCT",Abuja,260496,9/25/2023,,,12/9/1960,9022760720
C09154,Mia,Phillips,mphillips@mail.com,99805 Guerrero Island Apt. 112,Port Harcourt,178599,7/23/2024,,Bronze,12/3/1963,9192330830
C09155,Stephanie,Payne,stephanie.payne@beta.ng,3046 Michael Lodge Apt. 295,Port Harcourt,206065,10/26/2023,7/21/2024 0:35,standard,,7056614324
C09156,Stephanie,Ryan,stephanie.ryan@hotmail.com,"27027 Owens Mountains, Edo",Benin City,190125,11/6/2023,4/6/2025 9:16,,4/2/2003,9011423796
C09157,Latasha,Thomas,latasha_thomas@outlook.com,48551 Gray Street,Port Harcourt,807812,10/24/2023,1/28/2025 14:57,New,,410.356.2947x7673
C09158,Michele,Robinson,michele.robinson@yahoo.com, 541 Jones Radial Apt. 864 ,Port Harcourt,334623,11/19/2023,4/24/2025 6:42,New,3/13/1999,9005140465
C09159,Melissa,Brown,melissa_brown@iwantthis.com.ng,967 Parks Junctions Suite 982,Ibadan,874502,5/9/2024,8/16/2024 8:50,Gold,12/9/1967,9061687611
C09160,Alex,Robinson,alex_robinson@aol.com,280 Sanchez Forks,Port Harcourt,391684,1/22/2025,,New,,9083085495
C09161,Sarah,Hart,shart@mail.com,21193 Wayne Shores Apt. 258,Abuja,812867,9/12/2024,12/26/2024 18:23,VIP,7/11/1948,8193168321
C09162,Emily,Howard,ehoward@yahoo.com,89331 King Harbors,Warri,327344,7/5/2024,,Standard,2/13/1975,8018734707
C09163,Samantha,Bennett,samantha.bennett@iwantthis.com.ng,829 Morris Course ,Port Harcourt,316982,11/8/2024,2/13/2025 2:08,Standard,3/14/1981,8110955787
C09164,Rodney,Carter,carter.r@hotmail.com,89078 Willie Manors Suite 608,Lagos,399095,12/2/2023,,Platinum,11/26/1952,8042073444
C09165,Ann,Baker,ann.baker@gmail.com, 334 Todd Road,Port Harcourt,275587,9/7/2023,2/27/2025 10:48,Standard,,
C09166,Teresa,Jackson,jackson.t@aol.com,"5953 Dylan Manors Suite 753, Lagos",Lagos,544156,12/7/2023,12/12/2023 19:01,Standard,6/5/1976,7138730092
C09167,Dale,Phillips,dale.phillips@aol.com,24806 Michael Village,Port Harcourt,387146,10/11/2024,1/24/2025 12:13,New,,7137289840
C09168,Matthew,Schmidt,mschmidt@yahoo.com,02423 Koch Forge Suite 635,Lagos,557756,12/2/2024,12/21/2024 18:18,VIP,12/16/1944,8259597378
C09169,Ryan,Burke,ryan.burke@mail.com,414 Tracey Forks Suite 208,Port Harcourt,711670,12/13/2023,4/30/2025 23:28,VIP,1/14/1960,
C09170,Michelle,Martinez,martinez.m@beta.ng,3938 Perez Field Suite 737,Kano,808188,2/21/2025,4/8/2025 4:43,Bronze,,7142253094
C09171,Cassandra,Mcknight,cmcknight@aol.com,22724 Jennifer Junction,Ibadan,790146,9/12/2024,5/18/2025 6:37,New_v2,9/22/1970,7007581245
C09172,Beth,Page,beth.page@mail.com,67645 Santana Squares,Lagos,549381,12/9/2023,5/17/2024 2:30,VIP,,9038632554
C09173,Laura,Valentine,lvalentine@gmail.com,"07227 Brandy Stream Apt. 690, Lagos",Lagos,254462,10/25/2024,4/27/2025 1:31,standard,1/1/1900,9157300848
C09174,Julie,Williams,jwilliams@yahoo.com,2175 Micheal Springs Suite 667,Port Harcourt,495487,10/31/2024,2/27/2025 13:18,Standard,1/13/1988,7134899049
C09175,Ashley,Webb,awebb@gmail.com,6117 Keith Hollow Suite 608,Port Harcourt,116527,3/25/2025,5/21/2025 3:28,New,6/16/1996,8234647534
C09176,Troy,Watson,twatson@gmail.com,93070 Jason Row,Port Harcourt,658354,9/25/2024,1/9/2025 20:29,Silver,9/19/1961,8285267773
C09177,Sharon,Huerta,sharon.huerta@beta.ng,24750 Doyle Valleys Apt. 508,Port Harcourt,843839,10/25/2024,3/5/2025 17:54,Gold,8/30/1981,7013928500
C09178,Matthew,Washington,matthew_washington@workmail.com,"57997 Mccann Shore Apt. 554, Oyo",Ibadan,734486,2/20/2024,6/30/2024 12:46,New,10/26/2002,9137359101
C09179,Carlos,Kelly,carlos.kelly@outlook.com,"886 Rachael Shoals Suite 553, Rivers",Port Harcourt,728428,1/21/2025,5/6/2025 2:05,Bronze,2/6/2000,8211596114
C09180,Kristi,Sullivan,sullivan.k@hotmail.com,"3310 Callahan Forest, Rivers",Port Harcourt,244261,8/11/2024,,Gold,5/28/1953,7133565000
C09181,Jaime,Miller,jmiller293@outlook.com,68089 Hines Divide Suite 328,Port Harcourt,796108,6/7/2024,,Silver,2/24/1957,7026009375
C09182,Adam,Collier,adam.collier@outlook.com,05361 Ramos Point Apt. 557,Lagos,371385,6/20/2024,,New,,7075762620
C09183,Robert,Ayala,robert.ayala@aol.com,5533 Richard Run,Lagos,811255,2/27/2024,,Standard,10/2/1984,8220454413
C09184,Henry,Thomas,henry.thomas@mail.com,"021 Brittany Stream, Lagos",Lagos,,2/3/2025,2/4/2025 6:26,New,8/10/1984,9036192464
C09185,Christian,Choi,christian_choi@workmail.com,"21655 Patty Harbor Apt. 888, Rivers",Port Harcourt,318485,7/24/2024,3/6/2025 8:12,Silver,,
C09186,Penny,Padilla,ppadilla@beta.ng,"31914 Gray Union, Rivers",Port Harcourt,656659,6/20/2024,5/8/2025 13:55,Platinum,2/21/1957,8137163858
C09187,Ian,Gibson,igibson@yahoo.com, 191 Lindsey Manor Suite 180,Port Harcourt,947061,2/22/2024,,Silver,,8298479680
C09188,Larry,Patterson,larry.patterson@outlook.com,9289 Elizabeth Overpass,Port Harcourt,816771,2/24/2024,9/8/2024 11:54,New,11/1/1973,7198568787
C09189,Robert,Dunlap,robert_dunlap@engineer.com,824 Levine Trace Apt. 751,Port Harcourt,,4/1/2025,,Gold,7/14/1971,9199043850
C09190,Jessica,Williams,jessicawilliams@gmail.com,3902 Lance Valleys Apt. 063,Abuja,479129,9/12/2024,5/2/2025 14:03,Standard,1/1/1900,393-837-8748x060
C09191,Stephanie,Brown,,"267 Walker Roads, Rivers",Port Harcourt,920264,1/21/2025,1/28/2025 8:52,Bronze,2/8/1941,9171073640
C09192,Daniel,Anderson,daniel.anderson@outlook.com,"383 Robert Manor Suite 819, Lagos",Lagos,160622,3/19/2025,5/3/2025 13:03,standard,,7093562181
C09193,Michael,Hernandez,michael.hernandez512@mail.com,6483 Sutton Plains Apt. 086,Port Harcourt,984068,2/2/2025,5/13/2025 9:24,,1/1/1900,8298779307
C09194,Melissa,Harrington,melissa.harrington@workmail.com,9948 Anthony Forges Apt. 314,Abuja,731422,1/20/2025,4/8/2025 21:23,standard,4/21/1958,8014852852
C09195,Marc,Trujillo,marctrujillo@yahoo.com,"7173 Melissa Knolls, Imo",Owerri,254423,10/5/2023,2/16/2025 6:57,Silver (old),8/30/1952,9169561774
C09196,Jennifer,Peterson,jennifer.peterson@yahoo.com,4048 Bryan Dale,Warri,122631,12/27/2024,4/29/2025 15:43,Gold,8/3/1939,
C09197,Jennifer,House,jhouse@mail.com,"1310 Philip Cape Apt. 387, Oyo",Ibadan,685797,3/20/2024,12/29/2024 20:49,VIP,4/30/1936,8198427487
C09198,Thomas,Houston,thouston@mail.com,6014 Christopher Divide Suite 282,Abuja,526046,4/25/2024,1/24/2025 15:47,standard,5/19/1936,8184205941
C09199,Mary,Berry,maryberry@gmail.com,0019 Valdez Mountain Suite 312,Lagos,306191,9/3/2024,9/20/2024 16:56,Standard,1/1/1900,8065566798
C09200,Darrell,Strong,darrell_strong@aol.com,"2786 Miller Key, FCT",Abuja,790833,9/24/2024,,VIP,1/1/1900,8184581341
C09201,Ryan,Perez,ryan.perez@techie.com,023 Lauren Cliffs Apt. 270,Port Harcourt,887832,2/10/2025,5/7/2025 8:28,Gold,10/7/1993,9008933061
C09202,Barbara,Logan,barbara_logan@yahoo.com,"261 Bridget Stravenue, Rivers_v2",Port Harcourt,288702,9/14/2024,4/5/2025 20:23,VIP,1/8/1959,8256321880
C09203,Christopher,Wright,christopher.wright@outlook.com,7126 Ronald Keys,Port Harcourt,816676,12/11/2024,,Silver,12/30/1940,8036445271
C09204,Antonio,Hughes,antonio_hughes@beta.ng,716 Travis Rapid,Port Harcourt,980611,3/29/2024,10/2/2024 6:19,standard,1/1/1900,809.270.6628
C09205,Alyssa,Holmes,alyssaholmes@hotmail.com,775 Jackson Overpass,Port Harcourt,597202,10/19/2024,,,11/28/1989,8032283231
C09206,Molly,Archer,molly.archer@yahoo.com,"775 Rodriguez Manor, Rivers",Port Harcourt,,5/19/2025,5/21/2025 8:11,VIP,,8084110053
C09207,Patrick,Christensen,pchristensen@hotmail.com,"6351 Anthony Junctions, Lagos",Lagos,902048,10/23/2024,,Silver,5/3/1984,9028123218
C09208,Lisa,Hudson,lisa.hudson@hotmail.com,7728 Keith Ridges,Lagos,898332,5/1/2025,5/2/2025 20:40,VIP,,9174185259
C09209,Samuel,Smith,ssmith@hotmail.com,956 Dodson Place,Port Harcourt,815060,3/9/2025,5/12/2025 12:54,New,9/16/1995,8250926982
C09210,Oscar,Reynolds,oreynolds@engineer.com,830 Shannon Locks Apt. 752,Port Harcourt,838228,9/12/2023,5/23/2024 8:29,Standard,7/31/1944,
C09211,Sharon,Mitchell,sharon_mitchell@mail.com,"2403 Rose Fall Suite 923, Rivers",Port Harcourt,476572,9/14/2023,11/2/2024 13:09,standard,12/16/1972,8204458561
C09212,Ruth,Larson,larson.r@hotmail.com,"51493 Melissa Dale Suite 245, Rivers",Port Harcourt,688041,11/28/2024,1/14/2025 6:41,Platinum,10/17/1989,8247910193
C09213,Benjamin,Reyes,benjaminreyes@hotmail.com,786 Earl View,Port Harcourt,938343,9/15/2023,2/14/2025 5:40,standard,12/7/1984,9060564842
C09214,Colleen,Carter,ccarter@mail.com,3130 John Skyway,Ibadan,873225,2/25/2025,3/9/2025 7:18,New_v2,9/10/1996,8293636413
C09215,Ryan,Rose,ryan.rose@yahoo.com,"72789 Cole Ranch Suite 390, Lagos",Lagos,824842,12/17/2023,2/25/2025 14:44,Silver,2/13/1961,7025785085
C09216,Timothy,Mccormick,mccormick.t@gmail.com,"646 Andrew Parkways, Kano",Kano,527707,1/5/2025,3/15/2025 8:21,,1/1/1900,8260493399
C09217,Rebecca,Turner,turner.r@outlook.com,1657 Morales Tunnel,Port Harcourt,477601,9/13/2024,,,8/21/1995,8165529625
C09218,Stephanie,Cox,scox@gmail.com,9662 Clark Junctions,Lagos,936885,5/21/2024,4/14/2025 20:52,VIP,9/4/1948,8268926048
C09219,Abigail,Miller,abigail_miller@aol.com,33040 Brandon Springs Suite 562,Lagos,952738,4/7/2025,5/18/2025 23:09,VIP,7/18/1960,8218793343
C09220,Elizabeth,Diaz,,687 Vasquez Terrace,Lagos,771239,6/5/2024,,New,,8258846846
C09221,Cody,Kirby,cody.kirby@gmail.com,"05882 Donna Vista Suite 445, Lagos",Lagos,927099,3/11/2024,7/15/2024 5:10,Gold,2/24/1958,9036172075
C09222,Jonathan,Velasquez,jonathan.velasquez@outlook.com,226 Tyler Lights,Kano,698716,3/3/2025,5/19/2025 11:34,Gold,1/1/1900,7182755430
C09223,Matthew,Brown,matthewbrown@gmail.com,"049 Wolf Groves Suite 565, Rivers",Port Harcourt,254809,10/8/2024,,Platinum,,8277820213
C09224,Catherine,Logan,catherine.logan@engineer.com,479 Wagner Plaza Suite 714,Abuja,285841,4/15/2025,4/21/2025 17:55,Platinum,12/1/1967,9166881533
C09225,Candice,Johnson,candice.johnson@beta.ng,"5999 Jason Trail, Rivers",Port Harcourt,461577,3/17/2025,5/9/2025 4:46,Gold,6/22/1968,
